,CallDate,CallClientID
1170,2020-03-31,2026
1171,2020-03-31,1553
1172,2020-03-31,2699
1173,2020-03-31,4513
1174,2020-03-31,4798
1175,2020-03-31,3392
1176,2020-03-31,3529
1177,2020-03-31,3650
1178,2020-03-31,3118
1179,2020-03-31,2523
1180,2020-03-31,1711
1181,2020-03-31,4465
1182,2020-03-31,3476
1183,2020-03-31,1835
1184,2020-03-31,4317
1185,2020-03-31,3817
1186,2020-03-31,2867
1187,2020-03-31,3196
1188,2020-03-31,104
1189,2020-03-31,4981
1190,2020-03-31,3507
1191,2020-03-31,2657
1192,2020-03-31,3773
1193,2020-03-31,1307
1194,2020-03-31,438
1195,2020-03-31,1679
1196,2020-03-31,3765
1197,2020-03-31,4458
1198,2020-03-31,2964
1199,2020-03-31,4653
1200,2020-03-31,2193
1201,2020-03-31,598
1202,2020-03-31,357
1203,2020-03-31,1150
1204,2020-03-31,3607
1205,2020-04-01,1409
1206,2020-04-01,3238
1207,2020-04-01,2285
1208,2020-04-01,2434
1209,2020-04-01,502
1210,2020-04-01,3800
1211,2020-04-01,1771
1212,2020-04-01,2631
1213,2020-04-01,470
1214,2020-04-01,4005
1215,2020-04-01,3647
1216,2020-04-01,4308
1217,2020-04-01,558
1218,2020-04-01,1410
1219,2020-04-01,3068
1220,2020-04-01,2967
1221,2020-04-01,711
1222,2020-04-01,2222
1223,2020-04-01,1513
1224,2020-04-01,4209
1225,2020-04-01,3177
1226,2020-04-01,232
1227,2020-04-01,2002
1228,2020-04-01,4025
1229,2020-04-01,4843
1230,2020-04-01,4934
1231,2020-04-01,2689
1232,2020-04-01,723
1233,2020-04-01,257
1234,2020-04-01,4163
1235,2020-04-01,2701
1236,2020-04-02,1362
1237,2020-04-02,876
1238,2020-04-02,3991
1239,2020-04-02,650
1240,2020-04-02,1581
1241,2020-04-02,3328
1242,2020-04-02,519
1243,2020-04-02,204
1244,2020-04-02,2008
1245,2020-04-02,3627
1246,2020-04-02,4150
1247,2020-04-02,1416
1248,2020-04-02,1339
1249,2020-04-02,2072
1250,2020-04-02,4903
1251,2020-04-02,4203
1252,2020-04-02,524
1253,2020-04-02,2366
1254,2020-04-02,3268
1255,2020-04-02,2802
1256,2020-04-02,1172
1257,2020-04-02,4579
1258,2020-04-02,990
1259,2020-04-02,1292
1260,2020-04-02,3765
1261,2020-04-02,836
1262,2020-04-02,4321
1263,2020-04-02,755
1264,2020-04-02,2881
1265,2020-04-02,2288
1266,2020-04-02,4129
1267,2020-04-02,516
1268,2020-04-02,493
1269,2020-04-02,2444
1270,2020-04-02,1233
1271,2020-04-02,4920
1272,2020-04-02,751
1273,2020-04-02,3967
1274,2020-04-02,4910
1275,2020-04-02,1261
1276,2020-04-02,1603
1277,2020-04-02,1711
1278,2020-04-02,1976
1279,2020-04-03,3274
1280,2020-04-03,4867
1281,2020-04-03,3061
1282,2020-04-03,4483
1283,2020-04-03,1409
1284,2020-04-03,653
1285,2020-04-03,3265
1286,2020-04-03,295
1287,2020-04-03,48
1288,2020-04-03,1073
1289,2020-04-03,1292
1290,2020-04-03,1161
1291,2020-04-03,4430
1292,2020-04-03,1656
1293,2020-04-03,4189
1294,2020-04-03,782
1295,2020-04-03,1439
1296,2020-04-03,4404
1297,2020-04-03,2129
1298,2020-04-03,3302
1299,2020-04-03,3005
1300,2020-04-03,1617
1301,2020-04-03,4792
1302,2020-04-03,2596
1303,2020-04-03,111
1304,2020-04-03,4502
1305,2020-04-03,4928
1306,2020-04-03,2301
1307,2020-04-03,3144
1308,2020-04-03,4603
1309,2020-04-03,2107
1310,2020-04-03,1831
1311,2020-04-03,1973
1312,2020-04-03,2322
1313,2020-04-03,3216
1314,2020-04-03,2804
1315,2020-04-03,2752
1316,2020-04-03,4580
1317,2020-04-03,3726
1318,2020-04-03,1714
1319,2020-04-03,3127
1320,2020-04-03,4533
1321,2020-04-04,2011
1322,2020-04-04,1879
1323,2020-04-04,2726
1324,2020-04-04,3505
1325,2020-04-04,501
1326,2020-04-04,3579
1327,2020-04-04,2043
1328,2020-04-04,719
1329,2020-04-04,3971
1330,2020-04-04,1800
1331,2020-04-04,4109
1332,2020-04-04,2502
1333,2020-04-04,2195
1334,2020-04-04,1885
1335,2020-04-04,4898
1336,2020-04-04,2688
1337,2020-04-04,1320
1338,2020-04-04,3004
1339,2020-04-04,3326
1340,2020-04-04,657
1341,2020-04-04,2333
1342,2020-04-04,31
1343,2020-04-04,1029
1344,2020-04-04,362
1345,2020-04-04,586
1346,2020-04-04,706
1347,2020-04-04,2568
1348,2020-04-04,185
1349,2020-04-04,578
1350,2020-04-04,3451
1351,2020-04-04,4365
1352,2020-04-04,831
1353,2020-04-04,1340
1354,2020-04-04,777
1355,2020-04-04,4291
1356,2020-04-04,3888
1357,2020-04-04,927
1358,2020-04-04,4088
1359,2020-04-04,3351
1360,2020-04-04,2703
1361,2020-04-04,1698
1362,2020-04-04,4079
1363,2020-04-05,2041
1364,2020-04-05,4747
1365,2020-04-05,1800
1366,2020-04-05,2198
1367,2020-04-05,4873
1368,2020-04-05,4567
1369,2020-04-05,4412
1370,2020-04-05,3447
1371,2020-04-05,2368
1372,2020-04-05,277
1373,2020-04-05,4124
1374,2020-04-05,4943
1375,2020-04-05,2020
1376,2020-04-05,3626
1377,2020-04-05,719
1378,2020-04-05,1054
1379,2020-04-05,999
1380,2020-04-05,4089
1381,2020-04-05,981
1382,2020-04-05,2809
1383,2020-04-05,4908
1384,2020-04-05,2051
1385,2020-04-05,4311
1386,2020-04-05,4048
1387,2020-04-05,605
1388,2020-04-05,3237
1389,2020-04-05,2881
1390,2020-04-05,4280
1391,2020-04-06,2964
1392,2020-04-06,4
1393,2020-04-06,493
1394,2020-04-06,2772
1395,2020-04-06,4417
1396,2020-04-06,2401
1397,2020-04-06,23
1398,2020-04-06,691
1399,2020-04-06,1835
1400,2020-04-06,2616
1401,2020-04-06,1034
1402,2020-04-06,3309
1403,2020-04-06,1575
1404,2020-04-06,1399
1405,2020-04-06,1761
1406,2020-04-06,2072
1407,2020-04-06,3705
1408,2020-04-06,3713
1409,2020-04-06,2724
1410,2020-04-06,2859
1411,2020-04-06,479
1412,2020-04-06,1474
1413,2020-04-06,106
1414,2020-04-06,1471
1415,2020-04-06,3565
1416,2020-04-06,4713
1417,2020-04-06,1883
1418,2020-04-06,1500
1419,2020-04-06,96
1420,2020-04-06,4150
1421,2020-04-06,4838
1422,2020-04-06,70
1423,2020-04-06,3375
1424,2020-04-06,2267
1425,2020-04-06,1963
1426,2020-04-06,51
1427,2020-04-06,140
1428,2020-04-06,3416
1429,2020-04-06,548
1430,2020-04-06,4229
1431,2020-04-06,1410
1432,2020-04-06,2965
1433,2020-04-06,4052
1434,2020-04-06,420
1435,2020-04-06,949
1436,2020-04-06,4584
1437,2020-04-06,3831
1438,2020-04-06,4447
1439,2020-04-06,2196
1440,2020-04-06,4393
1441,2020-04-06,3196
1442,2020-04-06,4428
1443,2020-04-06,3679
1444,2020-04-06,3345
1445,2020-04-06,1582
1446,2020-04-06,4971
1447,2020-04-06,1714
1448,2020-04-07,4641
1449,2020-04-07,1262
1450,2020-04-07,2597
1451,2020-04-07,881
1452,2020-04-07,938
1453,2020-04-07,396
1454,2020-04-07,4439
1455,2020-04-07,897
1456,2020-04-07,2046
1457,2020-04-07,892
1458,2020-04-07,334
1459,2020-04-07,707
1460,2020-04-07,2117
1461,2020-04-07,2853
1462,2020-04-07,1722
1463,2020-04-07,102
1464,2020-04-07,3124
1465,2020-04-07,3562
1466,2020-04-07,2608
1467,2020-04-07,4012
1468,2020-04-07,4851
1469,2020-04-07,359
1470,2020-04-07,2261
1471,2020-04-07,82
1472,2020-04-07,2957
1473,2020-04-07,2201
1474,2020-04-07,4853
1475,2020-04-07,4324
1476,2020-04-07,1991
1477,2020-04-07,1682
1478,2020-04-07,3209
1479,2020-04-07,1372
1480,2020-04-07,1448
1481,2020-04-07,2905
1482,2020-04-07,1704
1483,2020-04-07,2752
1484,2020-04-07,2153
1485,2020-04-07,4898
1486,2020-04-07,4350
1487,2020-04-08,1043
1488,2020-04-08,1317
1489,2020-04-08,2461
1490,2020-04-08,1492
1491,2020-04-08,2264
1492,2020-04-08,922
1493,2020-04-08,3593
1494,2020-04-08,4026
1495,2020-04-08,2683
1496,2020-04-08,2538
1497,2020-04-08,3021
1498,2020-04-08,4300
1499,2020-04-08,367
1500,2020-04-08,4085
1501,2020-04-08,1887
1502,2020-04-08,2530
1503,2020-04-08,3264
1504,2020-04-08,4423
1505,2020-04-08,1188
1506,2020-04-08,4804
1507,2020-04-08,590
1508,2020-04-08,888
1509,2020-04-08,3672
1510,2020-04-08,1172
1511,2020-04-08,3281
1512,2020-04-08,748
1513,2020-04-08,118
1514,2020-04-08,817
1515,2020-04-08,4932
1516,2020-04-09,4470
1517,2020-04-09,378
1518,2020-04-09,3100
1519,2020-04-09,2625
1520,2020-04-09,4190
1521,2020-04-09,1731
1522,2020-04-09,2079
1523,2020-04-09,3052
1524,2020-04-09,1221
1525,2020-04-09,1873
1526,2020-04-09,2984
1527,2020-04-09,940
1528,2020-04-09,3820
1529,2020-04-09,2562
1530,2020-04-09,1556
1531,2020-04-09,2164
1532,2020-04-09,2096
1533,2020-04-09,4518
1534,2020-04-09,4886
1535,2020-04-09,2129
1536,2020-04-09,204
1537,2020-04-09,4388
1538,2020-04-09,1056
1539,2020-04-09,4988
1540,2020-04-09,4926
1541,2020-04-09,3591
1542,2020-04-09,1119
1543,2020-04-09,4413
1544,2020-04-09,2348
1545,2020-04-09,208
1546,2020-04-09,3987
1547,2020-04-09,3314
1548,2020-04-09,4393
1549,2020-04-09,2892
1550,2020-04-09,4039
1551,2020-04-09,3309
1552,2020-04-09,3521
1553,2020-04-09,4876
1554,2020-04-09,421
1555,2020-04-09,4815
1556,2020-04-09,1263
1557,2020-04-09,3511
1558,2020-04-09,4184
1559,2020-04-09,893
1560,2020-04-09,1927
1561,2020-04-09,1289
1562,2020-04-09,715
1563,2020-04-09,363
1564,2020-04-09,1907
1565,2020-04-10,4645
1566,2020-04-10,3729
1567,2020-04-10,4837
1568,2020-04-10,1519
1569,2020-04-10,1804
1570,2020-04-10,4214
1571,2020-04-10,2267
1572,2020-04-10,3067
1573,2020-04-10,56
1574,2020-04-10,1140
1575,2020-04-10,4278
1576,2020-04-10,3796
1577,2020-04-10,435
1578,2020-04-10,2571
1579,2020-04-10,2895
1580,2020-04-10,285
1581,2020-04-10,4894
1582,2020-04-10,2553
1583,2020-04-10,3835
1584,2020-04-10,1031
1585,2020-04-10,287
1586,2020-04-10,3771
1587,2020-04-10,678
1588,2020-04-10,4919
1589,2020-04-10,4600
1590,2020-04-10,3399
1591,2020-04-10,1859
1592,2020-04-10,123
1593,2020-04-10,3013
1594,2020-04-10,961
1595,2020-04-10,655
1596,2020-04-10,3927
1597,2020-04-11,4039
1598,2020-04-11,121
1599,2020-04-11,1335
1600,2020-04-11,3022
1601,2020-04-11,3672
1602,2020-04-11,1803
1603,2020-04-11,97
1604,2020-04-11,4020
1605,2020-04-11,3926
1606,2020-04-11,1357
1607,2020-04-11,3134
1608,2020-04-11,3731
1609,2020-04-11,2932
1610,2020-04-11,3866
1611,2020-04-11,3507
1612,2020-04-11,626
1613,2020-04-11,2586
1614,2020-04-11,4912
1615,2020-04-11,1455
1616,2020-04-11,3499
1617,2020-04-11,4904
1618,2020-04-11,2046
1619,2020-04-11,2247
1620,2020-04-11,1863
1621,2020-04-11,2281
1622,2020-04-11,1812
1623,2020-04-11,2162
1624,2020-04-11,9
1625,2020-04-11,4767
1626,2020-04-11,790
1627,2020-04-11,2368
1628,2020-04-11,1328
1629,2020-04-11,63
1630,2020-04-11,4334
1631,2020-04-11,3670
1632,2020-04-11,3390
1633,2020-04-11,1299
1634,2020-04-11,667
1635,2020-04-11,1007
1636,2020-04-11,2272
1637,2020-04-11,1434
1638,2020-04-11,2269
1639,2020-04-11,1449
1640,2020-04-11,2546
1641,2020-04-11,2409
1642,2020-04-11,3920
1643,2020-04-11,2903
1644,2020-04-11,379
1645,2020-04-11,430
1646,2020-04-12,4243
1647,2020-04-12,2905
1648,2020-04-12,1272
1649,2020-04-12,4276
1650,2020-04-12,2966
1651,2020-04-12,1459
1652,2020-04-12,3222
1653,2020-04-12,897
1654,2020-04-12,1263
1655,2020-04-12,2624
1656,2020-04-12,3030
1657,2020-04-12,4503
1658,2020-04-12,4126
1659,2020-04-12,4355
1660,2020-04-12,858
1661,2020-04-12,1596
1662,2020-04-12,3914
1663,2020-04-12,2107
1664,2020-04-12,3234
1665,2020-04-12,4005
1666,2020-04-12,948
1667,2020-04-12,3976
1668,2020-04-12,4574
1669,2020-04-12,3427
1670,2020-04-12,2511
1671,2020-04-12,2427
1672,2020-04-12,252
1673,2020-04-12,719
1674,2020-04-12,1184
1675,2020-04-12,219
1676,2020-04-12,534
1677,2020-04-12,4860
1678,2020-04-12,1789
1679,2020-04-12,3927
1680,2020-04-12,4476
1681,2020-04-12,464
1682,2020-04-12,4537
1683,2020-04-12,2061
1684,2020-04-12,761
1685,2020-04-12,269
1686,2020-04-12,2749
1687,2020-04-13,1614
1688,2020-04-13,72
1689,2020-04-13,1370
1690,2020-04-13,2529
1691,2020-04-13,4118
1692,2020-04-13,1179
1693,2020-04-13,4835
1694,2020-04-13,174
1695,2020-04-13,4432
1696,2020-04-13,4532
1697,2020-04-13,3738
1698,2020-04-13,4479
1699,2020-04-13,1794
1700,2020-04-13,723
1701,2020-04-13,237
1702,2020-04-13,4791
1703,2020-04-13,1212
1704,2020-04-13,31
1705,2020-04-13,3390
1706,2020-04-13,3443
1707,2020-04-13,1532
1708,2020-04-13,2752
1709,2020-04-13,2259
1710,2020-04-13,3641
1711,2020-04-13,2489
1712,2020-04-13,1693
1713,2020-04-13,4516
1714,2020-04-13,1856
1715,2020-04-13,2484
1716,2020-04-14,4275
1717,2020-04-14,871
1718,2020-04-14,1824
1719,2020-04-14,4823
1720,2020-04-14,2159
1721,2020-04-14,617
1722,2020-04-14,39
1723,2020-04-14,2246
1724,2020-04-14,4289
1725,2020-04-14,1231
1726,2020-04-14,345
1727,2020-04-14,1495
1728,2020-04-14,4052
1729,2020-04-14,2513
1730,2020-04-14,667
1731,2020-04-14,28
1732,2020-04-14,4470
1733,2020-04-14,1165
1734,2020-04-14,3252
1735,2020-04-14,2861
1736,2020-04-14,1552
1737,2020-04-14,4308
1738,2020-04-14,1657
1739,2020-04-14,4532
1740,2020-04-14,731
1741,2020-04-14,2245
1742,2020-04-14,3864
1743,2020-04-14,4910
1744,2020-04-14,2330
1745,2020-04-14,854
1746,2020-04-14,4008
1747,2020-04-14,3331
1748,2020-04-14,3538
1749,2020-04-14,4514
1750,2020-04-14,4511
1751,2020-04-14,1558
1752,2020-04-14,1527
1753,2020-04-14,2591
1754,2020-04-14,2472
1755,2020-04-15,4239
1756,2020-04-15,3170
1757,2020-04-15,4098
1758,2020-04-15,1638
1759,2020-04-15,3152
1760,2020-04-15,3946
1761,2020-04-15,2311
1762,2020-04-15,1584
1763,2020-04-15,855
1764,2020-04-15,2141
1765,2020-04-15,3754
1766,2020-04-15,2850
1767,2020-04-15,444
1768,2020-04-15,2218
1769,2020-04-15,3023
1770,2020-04-15,4984
1771,2020-04-15,2975
1772,2020-04-15,4046
1773,2020-04-15,2840
1774,2020-04-15,2222
1775,2020-04-15,240
1776,2020-04-15,3630
1777,2020-04-15,4321
1778,2020-04-15,2876
1779,2020-04-15,106
1780,2020-04-15,4255
1781,2020-04-15,545
1782,2020-04-15,44
1783,2020-04-15,4904
1784,2020-04-15,1176
1785,2020-04-15,880
1786,2020-04-15,48
1787,2020-04-15,650
1788,2020-04-15,304
1789,2020-04-15,2882
1790,2020-04-15,1855
1791,2020-04-15,1234
1792,2020-04-15,783
1793,2020-04-15,1007
1794,2020-04-15,1200
1795,2020-04-15,1713
1796,2020-04-15,793
1797,2020-04-15,981
1798,2020-04-15,2171
1799,2020-04-15,4227
1800,2020-04-15,3485
1801,2020-04-16,3054
1802,2020-04-16,1086
1803,2020-04-16,2197
1804,2020-04-16,2348
1805,2020-04-16,4640
1806,2020-04-16,2571
1807,2020-04-16,4473
1808,2020-04-16,4218
1809,2020-04-16,2061
1810,2020-04-16,3595
1811,2020-04-16,4170
1812,2020-04-16,2642
1813,2020-04-16,1854
1814,2020-04-16,109
1815,2020-04-16,2028
1816,2020-04-16,4112
1817,2020-04-16,1514
1818,2020-04-16,4612
1819,2020-04-16,1866
1820,2020-04-16,1406
1821,2020-04-16,329
1822,2020-04-16,2692
1823,2020-04-16,3775
1824,2020-04-16,3823
1825,2020-04-16,1247
1826,2020-04-16,1475
1827,2020-04-16,545
1828,2020-04-16,2313
1829,2020-04-16,3899
1830,2020-04-16,1235
1831,2020-04-16,2550
1832,2020-04-16,3784
1833,2020-04-16,3464
1834,2020-04-16,4291
1835,2020-04-16,54
1836,2020-04-16,662
1837,2020-04-16,924
1838,2020-04-16,3293
1839,2020-04-16,3303
1840,2020-04-16,1343
1841,2020-04-17,1522
1842,2020-04-17,1463
1843,2020-04-17,1652
1844,2020-04-17,2646
1845,2020-04-17,4801
1846,2020-04-17,2758
1847,2020-04-17,3006
1848,2020-04-17,626
1849,2020-04-17,2267
1850,2020-04-17,2558
1851,2020-04-17,4627
1852,2020-04-17,2946
1853,2020-04-17,783
1854,2020-04-17,3748
1855,2020-04-17,1634
1856,2020-04-17,1575
1857,2020-04-17,1265
1858,2020-04-17,3896
1859,2020-04-17,3671
1860,2020-04-17,4932
1861,2020-04-17,763
1862,2020-04-17,1041
1863,2020-04-17,2443
1864,2020-04-17,4330
1865,2020-04-17,4052
1866,2020-04-17,2612
1867,2020-04-17,4836
1868,2020-04-17,1037
1869,2020-04-17,2844
1870,2020-04-17,1903
1871,2020-04-17,2673
1872,2020-04-17,2922
1873,2020-04-17,2542
1874,2020-04-17,4160
1875,2020-04-17,667
1876,2020-04-18,426
1877,2020-04-18,194
1878,2020-04-18,2719
1879,2020-04-18,1206
1880,2020-04-18,2373
1881,2020-04-18,878
1882,2020-04-18,1212
1883,2020-04-18,1353
1884,2020-04-18,4100
1885,2020-04-18,3160
1886,2020-04-18,3453
1887,2020-04-18,314
1888,2020-04-18,1343
1889,2020-04-18,3836
1890,2020-04-18,1944
1891,2020-04-18,1994
1892,2020-04-18,4412
1893,2020-04-18,4700
1894,2020-04-18,528
1895,2020-04-18,1229
1896,2020-04-18,49
1897,2020-04-18,2619
1898,2020-04-18,3214
1899,2020-04-18,1398
1900,2020-04-18,2904
1901,2020-04-18,2691
1902,2020-04-18,204
1903,2020-04-18,4170
1904,2020-04-18,4681
1905,2020-04-18,2081
1906,2020-04-18,2567
1907,2020-04-18,4633
1908,2020-04-18,3941
1909,2020-04-18,2302
1910,2020-04-18,1988
1911,2020-04-18,277
1912,2020-04-18,3002
1913,2020-04-18,4915
1914,2020-04-18,4661
1915,2020-04-18,1511
1916,2020-04-18,4298
1917,2020-04-18,4132
1918,2020-04-18,2091
1919,2020-04-18,268
1920,2020-04-19,2345
1921,2020-04-19,2561
1922,2020-04-19,3865
1923,2020-04-19,2218
1924,2020-04-19,1172
1925,2020-04-19,4020
1926,2020-04-19,4932
1927,2020-04-19,1416
1928,2020-04-19,2097
1929,2020-04-19,926
1930,2020-04-19,4359
1931,2020-04-19,1164
1932,2020-04-19,81
1933,2020-04-19,4703
1934,2020-04-19,1360
1935,2020-04-19,3841
1936,2020-04-19,2193
1937,2020-04-19,4597
1938,2020-04-19,3379
1939,2020-04-19,4348
1940,2020-04-19,2966
1941,2020-04-19,4332
1942,2020-04-19,3196
1943,2020-04-19,1824
1944,2020-04-19,2537
1945,2020-04-19,4680
1946,2020-04-19,1429
1947,2020-04-19,1771
1948,2020-04-19,4253
1949,2020-04-19,4695
1950,2020-04-19,2682
1951,2020-04-19,2236
1952,2020-04-19,572
1953,2020-04-19,1026
1954,2020-04-19,4105
1955,2020-04-19,1298
1956,2020-04-20,3209
1957,2020-04-20,739
1958,2020-04-20,767
1959,2020-04-20,587
1960,2020-04-20,3825
1961,2020-04-20,557
1962,2020-04-20,4389
1963,2020-04-20,2703
1964,2020-04-20,1294
1965,2020-04-20,4424
1966,2020-04-20,1133
1967,2020-04-20,508
1968,2020-04-20,2940
1969,2020-04-20,3308
1970,2020-04-20,793
1971,2020-04-20,4499
1972,2020-04-20,2975
1973,2020-04-20,1599
1974,2020-04-20,1019
1975,2020-04-20,2312
1976,2020-04-20,2204
1977,2020-04-20,714
1978,2020-04-20,31
1979,2020-04-20,185
1980,2020-04-20,2396
1981,2020-04-20,4928
1982,2020-04-20,3822
1983,2020-04-20,4863
1984,2020-04-20,1711
1985,2020-04-20,4018
1986,2020-04-20,4531
1987,2020-04-20,2811
1988,2020-04-20,2970
1989,2020-04-20,1939
1990,2020-04-20,3717
1991,2020-04-20,2127
1992,2020-04-20,3220
1993,2020-04-20,2998
1994,2020-04-20,927
1995,2020-04-20,4601
1996,2020-04-20,329
1997,2020-04-20,1553
1998,2020-04-20,2582
1999,2020-04-20,3219
2000,2020-04-20,3458
2001,2020-04-21,4574
2002,2020-04-21,856
2003,2020-04-21,2019
2004,2020-04-21,1880
2005,2020-04-21,544
2006,2020-04-21,2887
2007,2020-04-21,3615
2008,2020-04-21,1535
2009,2020-04-21,2885
2010,2020-04-21,1918
2011,2020-04-21,10
2012,2020-04-21,1331
2013,2020-04-21,761
2014,2020-04-21,892
2015,2020-04-21,274
2016,2020-04-21,2451
2017,2020-04-21,3146
2018,2020-04-21,1875
2019,2020-04-21,3816
2020,2020-04-21,4614
2021,2020-04-21,453
2022,2020-04-21,4687
2023,2020-04-21,1796
2024,2020-04-21,365
2025,2020-04-21,2369
2026,2020-04-21,2776
2027,2020-04-21,1040
2028,2020-04-21,1415
2029,2020-04-21,965
2030,2020-04-21,4058
2031,2020-04-21,2495
2032,2020-04-21,1124
2033,2020-04-21,1749
2034,2020-04-21,838
2035,2020-04-21,1479
2036,2020-04-21,3914
2037,2020-04-22,2862
2038,2020-04-22,3828
2039,2020-04-22,363
2040,2020-04-22,4382
2041,2020-04-22,2376
2042,2020-04-22,2963
2043,2020-04-22,2967
2044,2020-04-22,2703
2045,2020-04-22,2222
2046,2020-04-22,4589
2047,2020-04-22,1329
2048,2020-04-22,3159
2049,2020-04-22,616
2050,2020-04-22,617
2051,2020-04-22,3780
2052,2020-04-22,4984
2053,2020-04-22,3767
2054,2020-04-22,2687
2055,2020-04-22,1610
2056,2020-04-22,1679
2057,2020-04-22,4941
2058,2020-04-22,2193
2059,2020-04-22,3167
2060,2020-04-22,1079
2061,2020-04-22,2231
2062,2020-04-22,41
2063,2020-04-22,2779
2064,2020-04-22,2264
2065,2020-04-22,893
2066,2020-04-22,2760
2067,2020-04-22,2250
2068,2020-04-22,1481
2069,2020-04-22,4959
2070,2020-04-22,1155
2071,2020-04-22,856
2072,2020-04-22,2291
2073,2020-04-22,1949
2074,2020-04-23,4957
2075,2020-04-23,4306
2076,2020-04-23,947
2077,2020-04-23,3869
2078,2020-04-23,3485
2079,2020-04-23,2202
2080,2020-04-23,2584
2081,2020-04-23,2958
2082,2020-04-23,2864
2083,2020-04-23,3386
2084,2020-04-23,25
2085,2020-04-23,2820
2086,2020-04-23,740
2087,2020-04-23,439
2088,2020-04-23,1558
2089,2020-04-23,4355
2090,2020-04-23,4054
2091,2020-04-23,3105
2092,2020-04-23,3025
2093,2020-04-23,2911
2094,2020-04-23,3925
2095,2020-04-23,1586
2096,2020-04-23,3505
2097,2020-04-23,280
2098,2020-04-23,4524
2099,2020-04-23,474
2100,2020-04-23,1674
2101,2020-04-23,475
2102,2020-04-23,1183
2103,2020-04-23,4469
2104,2020-04-23,2727
2105,2020-04-23,4908
2106,2020-04-23,4656
2107,2020-04-24,1292
2108,2020-04-24,2072
2109,2020-04-24,4315
2110,2020-04-24,4818
2111,2020-04-24,4411
2112,2020-04-24,3866
2113,2020-04-24,2468
2114,2020-04-24,2486
2115,2020-04-24,1238
2116,2020-04-24,1803
2117,2020-04-24,2555
2118,2020-04-24,2642
2119,2020-04-24,2175
2120,2020-04-24,4160
2121,2020-04-24,4201
2122,2020-04-24,4263
2123,2020-04-24,3463
2124,2020-04-24,1083
2125,2020-04-24,2815
2126,2020-04-24,1806
2127,2020-04-24,4470
2128,2020-04-24,1203
2129,2020-04-24,1709
2130,2020-04-24,2904
2131,2020-04-24,752
2132,2020-04-24,1919
2133,2020-04-24,1299
2134,2020-04-24,1374
2135,2020-04-24,806
2136,2020-04-24,4958
2137,2020-04-24,667
2138,2020-04-24,3960
2139,2020-04-24,425
2140,2020-04-24,2812
2141,2020-04-25,2193
2142,2020-04-25,4490
2143,2020-04-25,2109
2144,2020-04-25,3518
2145,2020-04-25,2443
2146,2020-04-25,2218
2147,2020-04-25,1336
2148,2020-04-25,4275
2149,2020-04-25,3843
2150,2020-04-25,4647
2151,2020-04-25,979
2152,2020-04-25,2328
2153,2020-04-25,4243
2154,2020-04-25,2162
2155,2020-04-25,571
2156,2020-04-25,2734
2157,2020-04-25,1326
2158,2020-04-25,3239
2159,2020-04-25,1184
2160,2020-04-25,2511
2161,2020-04-25,3170
2162,2020-04-25,467
2163,2020-04-25,3127
2164,2020-04-25,2094
2165,2020-04-25,4417
2166,2020-04-25,2007
2167,2020-04-25,2669
2168,2020-04-25,736
2169,2020-04-25,1283
2170,2020-04-25,3204
2171,2020-04-25,4129
2172,2020-04-25,313
2173,2020-04-25,2892
2174,2020-04-25,2889
2175,2020-04-25,4276
2176,2020-04-25,1030
2177,2020-04-25,1778
2178,2020-04-25,872
2179,2020-04-25,2579
2180,2020-04-25,4466
2181,2020-04-26,2210
2182,2020-04-26,2916
2183,2020-04-26,2160
2184,2020-04-26,1948
2185,2020-04-26,1955
2186,2020-04-26,4943
2187,2020-04-26,4395
2188,2020-04-26,3980
2189,2020-04-26,285
2190,2020-04-26,2039
2191,2020-04-26,1479
2192,2020-04-26,4111
2193,2020-04-26,4893
2194,2020-04-26,2797
2195,2020-04-26,1826
2196,2020-04-26,3507
2197,2020-04-26,4984
2198,2020-04-26,4953
2199,2020-04-26,1203
2200,2020-04-26,3164
2201,2020-04-26,1355
2202,2020-04-26,1026
2203,2020-04-26,1263
2204,2020-04-26,3650
2205,2020-04-26,4072
2206,2020-04-26,2034
2207,2020-04-26,2840
2208,2020-04-26,4674
2209,2020-04-26,3395
2210,2020-04-26,3242
2211,2020-04-26,1253
2212,2020-04-26,3531
2213,2020-04-26,4649
2214,2020-04-26,3143
2215,2020-04-26,4711
2216,2020-04-26,2289
2217,2020-04-26,4913
2218,2020-04-26,2344
2219,2020-04-26,4774
2220,2020-04-26,3260
2221,2020-04-26,175
2222,2020-04-26,2984
2223,2020-04-26,2119
2224,2020-04-26,2434
2225,2020-04-26,366
2226,2020-04-26,3403
2227,2020-04-26,2642
2228,2020-04-26,3882
2229,2020-04-27,1512
2230,2020-04-27,698
2231,2020-04-27,682
2232,2020-04-27,197
2233,2020-04-27,1542
2234,2020-04-27,1674
2235,2020-04-27,163
2236,2020-04-27,2586
2237,2020-04-27,3486
2238,2020-04-27,4447
2239,2020-04-27,382
2240,2020-04-27,647
2241,2020-04-27,3308
2242,2020-04-27,1885
2243,2020-04-27,2166
2244,2020-04-27,132
2245,2020-04-27,2376
2246,2020-04-27,435
2247,2020-04-27,2322
2248,2020-04-27,713
2249,2020-04-27,2941
2250,2020-04-27,3024
2251,2020-04-27,1119
2252,2020-04-27,2009
2253,2020-04-27,4145
2254,2020-04-27,739
2255,2020-04-27,5
2256,2020-04-27,763
2257,2020-04-27,841
2258,2020-04-27,3357
2259,2020-04-27,1288
2260,2020-04-27,3263
2261,2020-04-27,418
